CountryName,CountryCode,Date,S1_School closing,S1_IsGeneral,S2_Workplace closing,S2_IsGeneral,S3_Cancel public events,S3_IsGeneral,S4_Close public transport,S4_IsGeneral,S5_Public information campaigns,S5_IsGeneral,S6_Restrictions on internal movement,S6_IsGeneral,S7_International travel controls,S8_Fiscal measures,S9_Monetary measures,S10_Emergency investment in health care,S11_Investment in Vaccines,S12_Testing framework,S13_Contact tracing,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,date_processed,country
Netherlands,NLD,20200131,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-01-31,Netherlands
Netherlands,NLD,20200201,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-01,Netherlands
Netherlands,NLD,20200202,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-02,Netherlands
Netherlands,NLD,20200203,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-03,Netherlands
Netherlands,NLD,20200204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-04,Netherlands
Netherlands,NLD,20200205,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-05,Netherlands
Netherlands,NLD,20200206,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-06,Netherlands
Netherlands,NLD,20200207,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-07,Netherlands
Netherlands,NLD,20200208,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-08,Netherlands
Netherlands,NLD,20200209,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-09,Netherlands
Netherlands,NLD,20200210,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-10,Netherlands
Netherlands,NLD,20200211,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-11,Netherlands
Netherlands,NLD,20200212,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-12,Netherlands
Netherlands,NLD,20200213,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-13,Netherlands
Netherlands,NLD,20200214,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-14,Netherlands
Netherlands,NLD,20200215,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-15,Netherlands
Netherlands,NLD,20200216,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-16,Netherlands
Netherlands,NLD,20200217,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-17,Netherlands
Netherlands,NLD,20200218,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-18,Netherlands
Netherlands,NLD,20200219,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-19,Netherlands
Netherlands,NLD,20200220,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-20,Netherlands
Netherlands,NLD,20200221,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-21,Netherlands
Netherlands,NLD,20200222,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-22,Netherlands
Netherlands,NLD,20200223,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-23,Netherlands
Netherlands,NLD,20200224,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-24,Netherlands
Netherlands,NLD,20200225,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-25,Netherlands
Netherlands,NLD,20200226,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,2020-02-26,Netherlands
Netherlands,NLD,20200227,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,2,0,0,0,0,2020-02-27,Netherlands
Netherlands,NLD,20200228,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,2,1,0,0,0,2020-02-28,Netherlands
Netherlands,NLD,20200229,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,2,2,0,0,0,2020-02-29,Netherlands
Netherlands,NLD,20200301,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,2,7,0,0,0,2020-03-01,Netherlands
Netherlands,NLD,20200302,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,2,13,0,0,0,2020-03-02,Netherlands
Netherlands,NLD,20200303,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,2,18,0,0,0,2020-03-03,Netherlands
Netherlands,NLD,20200304,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,2,28,0,0,0,2020-03-04,Netherlands
Netherlands,NLD,20200305,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1,2,38,0,0,0,2020-03-05,Netherlands
Netherlands,NLD,20200306,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,0,0,0,0,1,2,82,0,4.76,4.76,2020-03-06,Netherlands
Netherlands,NLD,20200307,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,0,0,0,0,1,2,128,1,4.76,4.76,2020-03-07,Netherlands
Netherlands,NLD,20200308,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,0,0,0,0,0,1,2,188,1,4.76,4.76,2020-03-08,Netherlands
Netherlands,NLD,20200309,0,NA,0,NA,0,NA,0,NA,1,0,1,0,0,0,0,0,0,1,2,265,3,11.9,11.9,2020-03-09,Netherlands
Netherlands,NLD,20200310,0,NA,0,NA,2,0,0,NA,1,0,1,0,0,0,0,0,0,1,2,321,3,21.43,21.43,2020-03-10,Netherlands
Netherlands,NLD,20200311,0,NA,0,NA,2,0,0,NA,1,0,1,0,0,0,0,0,0,1,2,382,4,21.43,21.43,2020-03-11,Netherlands
Netherlands,NLD,20200312,1,1,1,1,2,1,0,NA,1,1,0,NA,0,0,0,0,0,1,1,503,5,47.62,47.62,2020-03-12,Netherlands
Netherlands,NLD,20200313,1,1,1,1,2,1,0,NA,1,1,0,NA,0,0,0,0,0,1,1,614,5,47.62,47.62,2020-03-13,Netherlands
Netherlands,NLD,20200314,1,1,1,1,2,1,0,NA,1,1,0,NA,0,0,0,0,0,1,1,804,5,47.62,47.62,2020-03-14,Netherlands
Netherlands,NLD,20200315,2,1,2,1,2,1,0,NA,1,1,1,1,0,0,0,0,0,1,1,959,12,66.67,66.67,2020-03-15,Netherlands
Netherlands,NLD,20200316,2,1,2,1,2,1,0,NA,1,1,1,1,0,0,0,0,0,1,1,1135,20,66.67,66.67,2020-03-16,Netherlands
Netherlands,NLD,20200317,2,1,2,1,2,1,0,NA,1,1,1,1,0,10976048954,0,0,0,1,1,1413,24,66.67,66.67,2020-03-17,Netherlands
Netherlands,NLD,20200318,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,0,0,0,1,1,1705,43,80.95,80.95,2020-03-18,Netherlands
Netherlands,NLD,20200319,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,0,0,0,1,1,2051,58,80.95,80.95,2020-03-19,Netherlands
Netherlands,NLD,20200320,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,0,0,0,1,1,2460,76,80.95,80.95,2020-03-20,Netherlands
Netherlands,NLD,20200321,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,0,0,0,1,1,2994,106,80.95,80.95,2020-03-21,Netherlands
Netherlands,NLD,20200322,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,0,0,0,1,1,3631,136,80.95,80.95,2020-03-22,Netherlands
Netherlands,NLD,20200323,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,4204,179,85.71,85.71,2020-03-23,Netherlands
Netherlands,NLD,20200324,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,4749,213,85.71,85.71,2020-03-24,Netherlands
Netherlands,NLD,20200325,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,5560,276,85.71,85.71,2020-03-25,Netherlands
Netherlands,NLD,20200326,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,6412,356,85.71,85.71,2020-03-26,Netherlands
Netherlands,NLD,20200327,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,7431,434,85.71,85.71,2020-03-27,Netherlands
Netherlands,NLD,20200328,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,8603,546,85.71,85.71,2020-03-28,Netherlands
Netherlands,NLD,20200329,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,9762,639,85.71,85.71,2020-03-29,Netherlands
Netherlands,NLD,20200330,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,10866,771,85.71,85.71,2020-03-30,Netherlands
Netherlands,NLD,20200331,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,11750,864,85.71,85.71,2020-03-31,Netherlands
Netherlands,NLD,20200401,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,12595,1039,85.71,85.71,2020-04-01,Netherlands
Netherlands,NLD,20200402,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,13614,1173,85.71,85.71,2020-04-02,Netherlands
Netherlands,NLD,20200403,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,25701603,0,1,1,14697,1339,85.71,85.71,2020-04-03,Netherlands
Netherlands,NLD,20200404,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,15723,1487,85.71,85.71,2020-04-04,Netherlands
Netherlands,NLD,20200405,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,16627,1651,85.71,85.71,2020-04-05,Netherlands
Netherlands,NLD,20200406,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,17851,1766,85.71,85.71,2020-04-06,Netherlands
Netherlands,NLD,20200407,2,1,2,1,2,1,0,NA,1,1,2,1,3,121834143,0,0,0,1,1,18803,1867,85.71,85.71,2020-04-07,Netherlands
Netherlands,NLD,20200408,2,1,2,1,2,1,0,NA,1,1,2,1,3,0,0,0,0,1,1,19580,2101,85.71,85.71,2020-04-08,Netherlands
Netherlands,NLD,20200409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20549,2248,NA,85.71,2020-04-09,Netherlands
Netherlands,NLD,20200410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21762,2396,NA,85.71,2020-04-10,Netherlands
Netherlands,NLD,20200411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23097,2511,NA,85.71,2020-04-11,Netherlands
Netherlands,NLD,20200412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24413,2643,NA,85.71,2020-04-12,Netherlands
Netherlands,NLD,20200413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25587,2737,NA,85.71,2020-04-13,Netherlands
Netherlands,NLD,20200414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26551,2823,NA,85.71,2020-04-14,Netherlands
Netherlands,NLD,20200415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27419,2945,NA,85.71,2020-04-15,Netherlands
Netherlands,NLD,20200416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28153,3134,NA,85.71,2020-04-16,Netherlands
Netherlands,NLD,20200417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29214,3315,NA,85.71,2020-04-17,Netherlands
Netherlands,NLD,20200418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30449,3459,NA,85.71,2020-04-18,Netherlands
Netherlands,NLD,20200419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31589,3601,NA,85.71,2020-04-19,Netherlands
Netherlands,NLD,20200420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32655,3684,NA,85.71,2020-04-20,Netherlands
Netherlands,NLD,20200421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33405,3751,NA,85.71,2020-04-21,Netherlands
Netherlands,NLD,20200422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34134,3916,NA,85.71,2020-04-22,Netherlands
Netherlands,NLD,20200423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34842,4054,NA,85.71,2020-04-23,Netherlands
New Zealand,NZL,20200101,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-01,New Zealand
New Zealand,NZL,20200102,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-02,New Zealand
New Zealand,NZL,20200103,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-03,New Zealand
New Zealand,NZL,20200104,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-04,New Zealand
New Zealand,NZL,20200105,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-05,New Zealand
New Zealand,NZL,20200106,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-06,New Zealand
New Zealand,NZL,20200107,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-07,New Zealand
New Zealand,NZL,20200108,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-08,New Zealand
New Zealand,NZL,20200109,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-09,New Zealand
New Zealand,NZL,20200110,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-10,New Zealand
New Zealand,NZL,20200111,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-11,New Zealand
New Zealand,NZL,20200112,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-12,New Zealand
New Zealand,NZL,20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-13,New Zealand
New Zealand,NZL,20200114,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-14,New Zealand
New Zealand,NZL,20200115,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-15,New Zealand
New Zealand,NZL,20200116,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-16,New Zealand
New Zealand,NZL,20200117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-17,New Zealand
New Zealand,NZL,20200118,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-18,New Zealand
New Zealand,NZL,20200119,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-19,New Zealand
New Zealand,NZL,20200120,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-20,New Zealand
New Zealand,NZL,20200121,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-21,New Zealand
New Zealand,NZL,20200122,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-22,New Zealand
New Zealand,NZL,20200123,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-23,New Zealand
New Zealand,NZL,20200124,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-24,New Zealand
New Zealand,NZL,20200125,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-25,New Zealand
New Zealand,NZL,20200126,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-26,New Zealand
New Zealand,NZL,20200127,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-27,New Zealand
New Zealand,NZL,20200128,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-28,New Zealand
New Zealand,NZL,20200129,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-29,New Zealand
New Zealand,NZL,20200130,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-30,New Zealand
New Zealand,NZL,20200131,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-01-31,New Zealand
New Zealand,NZL,20200201,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1,0,0,NA,0,0,0,0,0,2020-02-01,New Zealand
New Zealand,NZL,20200202,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-02,New Zealand
New Zealand,NZL,20200203,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-03,New Zealand
New Zealand,NZL,20200204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-04,New Zealand
New Zealand,NZL,20200205,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-05,New Zealand
New Zealand,NZL,20200206,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-06,New Zealand
New Zealand,NZL,20200207,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-07,New Zealand
New Zealand,NZL,20200208,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-08,New Zealand
New Zealand,NZL,20200209,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-09,New Zealand
New Zealand,NZL,20200210,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-10,New Zealand
New Zealand,NZL,20200211,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-11,New Zealand
New Zealand,NZL,20200212,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-12,New Zealand
New Zealand,NZL,20200213,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-13,New Zealand
New Zealand,NZL,20200214,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-14,New Zealand
New Zealand,NZL,20200215,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-15,New Zealand
New Zealand,NZL,20200216,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-16,New Zealand
New Zealand,NZL,20200217,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-17,New Zealand
New Zealand,NZL,20200218,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-18,New Zealand
New Zealand,NZL,20200219,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-19,New Zealand
New Zealand,NZL,20200220,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-20,New Zealand
New Zealand,NZL,20200221,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-21,New Zealand
New Zealand,NZL,20200222,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-22,New Zealand
New Zealand,NZL,20200223,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-23,New Zealand
New Zealand,NZL,20200224,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,NA,NA,0,0,0,14.29,14.29,2020-02-24,New Zealand
New Zealand,NZL,20200225,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-25,New Zealand
New Zealand,NZL,20200226,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-26,New Zealand
New Zealand,NZL,20200227,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,NA,0,0,0,14.29,14.29,2020-02-27,New Zealand
New Zealand,NZL,20200228,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,1,0,0,1,0,1,0,14.29,14.29,2020-02-28,New Zealand
New Zealand,NZL,20200229,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,0,1,0,28.57,28.57,2020-02-29,New Zealand
New Zealand,NZL,20200301,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,0,1,0,28.57,28.57,2020-03-01,New Zealand
New Zealand,NZL,20200302,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,0,1,0,28.57,28.57,2020-03-02,New Zealand
New Zealand,NZL,20200303,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,1,0,28.57,28.57,2020-03-03,New Zealand
New Zealand,NZL,20200304,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,2,0,28.57,28.57,2020-03-04,New Zealand
New Zealand,NZL,20200305,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,3,0,28.57,28.57,2020-03-05,New Zealand
New Zealand,NZL,20200306,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,4,0,28.57,28.57,2020-03-06,New Zealand
New Zealand,NZL,20200307,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,5,0,28.57,28.57,2020-03-07,New Zealand
New Zealand,NZL,20200308,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,5,0,28.57,28.57,2020-03-08,New Zealand
New Zealand,NZL,20200309,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,5,0,28.57,28.57,2020-03-09,New Zealand
New Zealand,NZL,20200310,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,5,0,28.57,28.57,2020-03-10,New Zealand
New Zealand,NZL,20200311,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,5,0,28.57,28.57,2020-03-11,New Zealand
New Zealand,NZL,20200312,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,5,0,28.57,28.57,2020-03-12,New Zealand
New Zealand,NZL,20200313,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,5,0,28.57,28.57,2020-03-13,New Zealand
New Zealand,NZL,20200314,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,6,0,28.57,28.57,2020-03-14,New Zealand
New Zealand,NZL,20200315,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,3,0,1,0,0,1,1,8,0,28.57,28.57,2020-03-15,New Zealand
New Zealand,NZL,20200316,0,NA,0,NA,2,1,0,NA,1,1,0,NA,3,0,0.25,0,0,1,1,8,0,42.86,42.86,2020-03-16,New Zealand
New Zealand,NZL,20200317,0,NA,0,NA,2,1,0,NA,1,1,0,NA,3,6905572796,0.25,297228142,0,1,1,8,0,42.86,42.86,2020-03-17,New Zealand
New Zealand,NZL,20200318,0,NA,0,NA,2,1,0,NA,1,1,0,NA,3,0,0.25,0,0,1,1,20,0,42.86,42.86,2020-03-18,New Zealand
New Zealand,NZL,20200319,0,NA,0,NA,2,1,0,NA,1,1,0,NA,3,0,0.25,0,0,1,1,28,0,42.86,42.86,2020-03-19,New Zealand
New Zealand,NZL,20200320,0,NA,0,NA,2,1,0,NA,1,1,0,NA,3,0,0.25,0,0,1,1,39,0,42.86,42.86,2020-03-20,New Zealand
New Zealand,NZL,20200321,0,NA,0,NA,2,1,0,NA,1,1,0,NA,3,0,0.25,0,0,1,1,53,0,42.86,42.86,2020-03-21,New Zealand
New Zealand,NZL,20200322,0,NA,0,NA,2,1,0,NA,1,1,0,NA,3,0,0.25,0,0,1,1,66,0,42.86,42.86,2020-03-22,New Zealand
New Zealand,NZL,20200323,0,NA,2,1,2,1,0,NA,1,1,0,NA,3,0,0.25,0,0,1,1,102,0,57.14,57.14,2020-03-23,New Zealand
